Date,User_ID,Session_ID,Source,Medium,Country,Device,Page,Page_Order,Engagement_Time,Converted,User_Type
2026-02-17,U1679,S5162,Social,Instagram,USA,Desktop,Checkout,1,254,0,Returning
2026-02-17,U1679,S5162,Social,Instagram,USA,Desktop,Blog,2,122,0,Returning
2026-02-17,U1741,S5344,Email,Newsletter,India,Mobile,Blog,1,83,1,Returning
2026-02-17,U1741,S5344,Email,Newsletter,India,Mobile,Home,2,180,1,Returning
2026-02-17,U1741,S5344,Email,Newsletter,India,Mobile,Product,3,195,1,Returning
2026-02-17,U1741,S5344,Email,Newsletter,India,Mobile,Checkout,4,54,1,Returning
2026-02-17,U1756,S5388,Organic,Google,India,Desktop,Product,1,133,0,Returning
2026-02-17,U1756,S5388,Organic,Google,India,Desktop,Blog,2,133,0,Returning
2026-02-17,U1756,S5388,Organic,Google,India,Desktop,Home,3,140,0,Returning
2026-02-17,U1759,S5401,Direct,Website,Canada,Mobile,Blog,1,288,0,Returning
2026-02-17,U1762,S5412,Direct,Website,India,Desktop,Product,1,184,0,Returning
2026-02-17,U1792,S5489,Organic,Google,USA,Mobile,Home,1,283,0,New
2026-02-17,U1792,S5489,Organic,Google,USA,Mobile,Product,2,140,0,New
2026-02-17,U1792,S5489,Organic,Google,USA,Mobile,Blog,3,233,0,New
2026-02-17,U1797,S5506,Direct,Website,Canada,Desktop,Pricing,1,124,0,Returning
2026-02-17,U1805,S5529,Email,Newsletter,UK,Mobile,Checkout,1,105,0,Returning
2026-02-17,U1805,S5529,Email,Newsletter,UK,Mobile,Pricing,2,126,0,Returning
2026-02-17,U1805,S5529,Email,Newsletter,UK,Mobile,Contact,3,215,0,Returning
2026-02-17,U1808,S5537,Referral,PartnerSite,Canada,Mobile,Blog,1,54,0,Returning
2026-02-17,U1808,S5537,Referral,PartnerSite,Canada,Mobile,Checkout,2,57,0,Returning
2026-02-17,U1808,S5537,Referral,PartnerSite,Canada,Mobile,Pricing,3,79,0,Returning
2026-02-17,U1822,S5579,Referral,PartnerSite,UK,Tablet,Pricing,1,40,0,Returning
2026-02-17,U1822,S5579,Referral,PartnerSite,UK,Tablet,Home,2,189,0,Returning
2026-02-17,U1824,S5586,Social,Instagram,Australia,Mobile,Pricing,1,201,1,Returning
2026-02-17,U1824,S5586,Social,Instagram,Australia,Mobile,Checkout,2,23,1,Returning
2026-02-17,U1853,S5668,Direct,Website,USA,Mobile,Contact,1,178,0,New
2026-02-17,U1853,S5668,Direct,Website,USA,Mobile,Product,2,65,0,New
2026-02-17,U1868,S5715,Email,Newsletter,Australia,Mobile,Home,1,157,0,Returning
2026-02-17,U1868,S5715,Email,Newsletter,Australia,Mobile,Pricing,2,206,0,Returning
2026-02-17,U1868,S5715,Email,Newsletter,Australia,Mobile,Product,3,168,0,Returning
2026-02-17,U1868,S5715,Email,Newsletter,Australia,Mobile,Contact,4,237,0,Returning
2026-02-17,U1884,S5763,Social,Instagram,UK,Desktop,Product,1,200,1,Returning
2026-02-17,U1884,S5763,Social,Instagram,UK,Desktop,Checkout,2,29,1,Returning
2026-02-17,U1928,S5881,Organic,Google,Canada,Mobile,Checkout,1,76,1,Returning
2026-02-17,U1928,S5881,Organic,Google,Canada,Mobile,Home,2,280,1,Returning
2026-02-17,U1928,S5881,Organic,Google,Canada,Mobile,Pricing,3,196,1,Returning
2026-02-17,U1931,S5892,Organic,Google,India,Desktop,Home,1,188,0,Returning
2026-02-17,U1931,S5892,Organic,Google,India,Desktop,Blog,2,294,0,Returning
2026-02-17,U1931,S5892,Organic,Google,India,Desktop,Checkout,3,148,0,Returning
2026-02-17,U1981,S6059,Organic,Google,UK,Mobile,Home,1,26,0,Returning
2026-02-17,U1981,S6059,Organic,Google,UK,Mobile,Product,2,286,0,Returning
2026-02-17,U1989,S6090,Referral,PartnerSite,Australia,Mobile,Product,1,102,0,Returning
2026-02-17,U1989,S6090,Referral,PartnerSite,Australia,Mobile,Pricing,2,233,0,Returning
2026-02-17,U1989,S6090,Referral,PartnerSite,Australia,Mobile,Blog,3,220,0,Returning
2026-02-17,U1995,S6106,Referral,PartnerSite,UK,Desktop,Checkout,1,112,0,Returning
2026-02-17,U1995,S6106,Referral,PartnerSite,UK,Desktop,Contact,2,194,0,Returning
2026-02-17,U1998,S6115,Social,Instagram,India,Mobile,Blog,1,195,0,Returning
2026-02-17,U1998,S6115,Social,Instagram,India,Mobile,Pricing,2,168,0,Returning
2026-02-17,U1998,S6115,Social,Instagram,India,Mobile,Product,3,144,0,Returning
2026-02-17,U1998,S6115,Social,Instagram,India,Mobile,Contact,4,285,0,Returning
2026-02-17,U203,S634,Direct,Website,India,Mobile,Product,1,107,0,New
2026-02-17,U217,S672,Referral,PartnerSite,USA,Tablet,Home,1,223,0,New
2026-02-17,U217,S672,Referral,PartnerSite,USA,Tablet,Blog,2,255,0,New
2026-02-17,U217,S672,Referral,PartnerSite,USA,Tablet,Checkout,3,105,0,New
2026-02-17,U218,S676,Email,Newsletter,USA,Mobile,Product,1,134,0,Returning
2026-02-17,U218,S676,Email,Newsletter,USA,Mobile,Contact,2,114,0,Returning
2026-02-17,U218,S676,Email,Newsletter,USA,Mobile,Checkout,3,215,0,Returning
2026-02-17,U223,S688,Direct,Website,Canada,Desktop,Pricing,1,53,0,Returning
2026-02-17,U223,S688,Direct,Website,Canada,Desktop,Product,2,227,0,Returning
2026-02-17,U223,S688,Direct,Website,Canada,Desktop,Checkout,3,280,0,Returning
2026-02-17,U223,S688,Direct,Website,Canada,Desktop,Home,4,142,0,Returning
2026-02-17,U229,S708,Referral,PartnerSite,India,Mobile,Checkout,1,109,0,Returning
2026-02-17,U229,S708,Referral,PartnerSite,India,Mobile,Contact,2,193,0,Returning
2026-02-17,U237,S732,Direct,Website,USA,Mobile,Home,1,87,0,Returning
2026-02-17,U237,S732,Direct,Website,USA,Mobile,Pricing,2,285,0,Returning
2026-02-17,U237,S732,Direct,Website,USA,Mobile,Product,3,47,0,Returning
2026-02-17,U303,S933,Direct,Website,USA,Mobile,Product,1,136,0,Returning
2026-02-17,U311,S967,Social,Instagram,Canada,Mobile,Product,1,23,1,Returning
2026-02-17,U311,S967,Social,Instagram,Canada,Mobile,Checkout,2,277,1,Returning
2026-02-17,U312,S971,Organic,Google,Canada,Mobile,Contact,1,184,0,Returning
2026-02-18,U341,S1079,Social,Instagram,Australia,Mobile,Checkout,1,226,0,Returning
2026-02-18,U341,S1079,Social,Instagram,Australia,Mobile,Pricing,2,162,0,Returning
2026-02-18,U341,S1079,Social,Instagram,Australia,Mobile,Home,3,62,0,Returning
2026-02-18,U350,S1107,Referral,PartnerSite,India,Mobile,Contact,1,73,0,Returning
2026-02-18,U350,S1107,Referral,PartnerSite,India,Mobile,Blog,2,147,0,Returning
2026-02-18,U350,S1107,Referral,PartnerSite,India,Mobile,Home,3,93,0,Returning
2026-02-18,U360,S1133,Referral,PartnerSite,India,Mobile,Blog,1,248,1,Returning
2026-02-18,U360,S1133,Referral,PartnerSite,India,Mobile,Checkout,2,94,1,Returning
2026-02-18,U360,S1133,Referral,PartnerSite,India,Mobile,Pricing,3,111,1,Returning
2026-02-18,U360,S1133,Referral,PartnerSite,India,Mobile,Home,4,190,1,Returning
2026-02-18,U362,S1141,Organic,Google,Canada,Mobile,Pricing,1,39,0,Returning
2026-02-18,U376,S1189,Referral,PartnerSite,Canada,Mobile,Blog,1,205,0,Returning
2026-02-18,U392,S1238,Direct,Website,USA,Desktop,Pricing,1,76,0,New
2026-02-18,U392,S1238,Direct,Website,USA,Desktop,Contact,2,170,0,New
2026-02-18,U392,S1238,Direct,Website,USA,Desktop,Blog,3,67,0,New
2026-02-18,U392,S1238,Direct,Website,USA,Desktop,Product,4,39,0,New
2026-02-18,U421,S1324,Organic,Google,Australia,Desktop,Checkout,1,51,1,Returning
2026-02-18,U424,S1335,Social,Instagram,USA,Mobile,Home,1,101,0,Returning
2026-02-18,U424,S1335,Social,Instagram,USA,Mobile,Pricing,2,104,0,Returning
2026-02-18,U482,S1520,Email,Newsletter,Australia,Mobile,Contact,1,131,0,Returning
2026-02-18,U482,S1520,Email,Newsletter,Australia,Mobile,Product,2,137,0,Returning
2026-02-18,U494,S1556,Direct,Website,USA,Mobile,Pricing,1,183,0,Returning
2026-02-18,U497,S1564,Email,Newsletter,Australia,Desktop,Pricing,1,174,1,Returning
2026-02-18,U497,S1564,Email,Newsletter,Australia,Desktop,Checkout,2,26,1,Returning
2026-02-18,U497,S1564,Email,Newsletter,Australia,Desktop,Contact,3,85,1,Returning
2026-02-18,U506,S1594,Direct,Website,USA,Mobile,Contact,1,53,0,Returning
2026-02-18,U510,S1610,Referral,PartnerSite,India,Desktop,Contact,1,224,0,Returning
2026-02-18,U510,S1610,Referral,PartnerSite,India,Desktop,Home,2,236,0,Returning
2026-02-18,U544,S1713,Referral,PartnerSite,UK,Mobile,Blog,1,127,0,Returning
2026-02-18,U544,S1713,Referral,PartnerSite,UK,Mobile,Home,2,109,0,Returning
2026-02-18,U547,S1721,Organic,Google,Australia,Desktop,Home,1,45,0,Returning
2026-02-18,U548,S1726,Direct,Website,India,Mobile,Home,1,235,0,Returning
2026-02-18,U582,S1819,Referral,PartnerSite,Canada,Mobile,Home,1,185,0,Returning
2026-02-18,U582,S1819,Referral,PartnerSite,Canada,Mobile,Pricing,2,221,0,Returning
2026-02-18,U612,S1917,Email,Newsletter,Australia,Mobile,Checkout,1,25,1,Returning
2026-02-18,U612,S1917,Email,Newsletter,Australia,Mobile,Blog,2,175,1,Returning
2026-02-18,U621,S1948,Email,Newsletter,Australia,Mobile,Home,1,106,0,Returning
2026-02-18,U622,S1951,Email,Newsletter,India,Desktop,Home,1,256,0,Returning
2026-02-18,U622,S1951,Email,Newsletter,India,Desktop,Blog,2,127,0,Returning
2026-02-18,U633,S1990,Organic,Google,India,Desktop,Pricing,1,238,0,Returning
2026-02-18,U675,S2123,Organic,Google,USA,Mobile,Blog,1,42,0,Returning
2026-02-18,U727,S2286,Email,Newsletter,Australia,Mobile,Checkout,1,225,0,Returning
2026-02-18,U727,S2286,Email,Newsletter,Australia,Mobile,Contact,2,171,0,Returning
2026-02-18,U727,S2286,Email,Newsletter,Australia,Mobile,Product,3,154,0,Returning
2026-02-18,U738,S2328,Referral,PartnerSite,India,Tablet,Home,1,74,0,Returning
2026-02-18,U738,S2328,Referral,PartnerSite,India,Tablet,Checkout,2,79,0,Returning
2026-02-18,U761,S2409,Organic,Google,Canada,Mobile,Checkout,1,139,1,Returning
2026-02-18,U761,S2409,Organic,Google,Canada,Mobile,Contact,2,214,1,Returning
2026-02-18,U761,S2409,Organic,Google,Canada,Mobile,Blog,3,197,1,Returning
2026-02-18,U777,S2459,Social,Instagram,India,Mobile,Pricing,1,144,1,New
2026-02-18,U777,S2459,Social,Instagram,India,Mobile,Checkout,2,250,1,New
2026-02-18,U780,S2465,Email,Newsletter,USA,Mobile,Pricing,1,27,0,Returning
2026-02-18,U780,S2466,Referral,PartnerSite,India,Mobile,Product,1,207,0,Returning
2026-02-18,U780,S2466,Referral,PartnerSite,India,Mobile,Contact,2,221,0,Returning
2026-02-18,U793,S2503,Email,Newsletter,Canada,Mobile,Product,1,172,0,Returning
2026-02-18,U793,S2503,Email,Newsletter,Canada,Mobile,Blog,2,259,0,Returning
2026-02-18,U793,S2503,Email,Newsletter,Canada,Mobile,Pricing,3,284,0,Returning
2026-02-18,U822,S2583,Social,Instagram,UK,Mobile,Product,1,265,0,New
2026-02-18,U822,S2583,Social,Instagram,UK,Mobile,Home,2,250,0,New
2026-02-18,U822,S2583,Social,Instagram,UK,Mobile,Blog,3,156,0,New
2026-02-18,U904,S2807,Referral,PartnerSite,Australia,Desktop,Pricing,1,110,0,New
2026-02-18,U904,S2807,Referral,PartnerSite,Australia,Desktop,Home,2,178,0,New
2026-02-18,U904,S2807,Referral,PartnerSite,Australia,Desktop,Contact,3,33,0,New
2026-02-18,U904,S2807,Referral,PartnerSite,Australia,Desktop,Product,4,266,0,New
2026-02-18,U906,S2816,Social,Instagram,Australia,Mobile,Product,1,215,1,Returning
2026-02-18,U906,S2816,Social,Instagram,Australia,Mobile,Home,2,203,1,Returning
2026-02-18,U906,S2816,Social,Instagram,Australia,Mobile,Checkout,3,227,1,Returning
2026-02-18,U906,S2816,Social,Instagram,Australia,Mobile,Blog,4,38,1,Returning
2026-02-18,U924,S2875,Social,Instagram,Australia,Mobile,Pricing,1,138,0,Returning
2026-02-18,U924,S2875,Social,Instagram,Australia,Mobile,Product,2,217,0,Returning
2026-02-18,U924,S2875,Social,Instagram,Australia,Mobile,Home,3,164,0,Returning
2026-02-18,U961,S2995,Direct,Website,Australia,Mobile,Pricing,1,47,1,Returning
2026-02-18,U961,S2995,Direct,Website,Australia,Mobile,Product,2,240,1,Returning
2026-02-18,U961,S2995,Direct,Website,Australia,Mobile,Blog,3,211,1,Returning
2026-02-18,U961,S2995,Direct,Website,Australia,Mobile,Checkout,4,25,1,Returning
2026-02-18,U1013,S3150,Social,Instagram,UK,Desktop,Blog,1,224,0,New
2026-02-18,U1045,S3236,Social,Instagram,Canada,Mobile,Contact,1,62,0,Returning
2026-02-18,U1045,S3236,Social,Instagram,Canada,Mobile,Checkout,2,277,0,Returning
2026-02-18,U1045,S3236,Social,Instagram,Canada,Mobile,Blog,3,267,0,Returning
2026-02-18,U1045,S3236,Social,Instagram,Canada,Mobile,Home,4,43,0,Returning
2026-02-18,U1054,S3263,Referral,PartnerSite,UK,Desktop,Home,1,67,0,Returning
2026-02-18,U1054,S3263,Referral,PartnerSite,UK,Desktop,Blog,2,250,0,Returning
2026-02-18,U1055,S3267,Referral,PartnerSite,UK,Mobile,Pricing,1,128,0,Returning
2026-02-18,U1055,S3267,Referral,PartnerSite,UK,Mobile,Contact,2,160,0,Returning
2026-02-18,U1061,S3283,Email,Newsletter,Canada,Mobile,Contact,1,129,0,Returning
2026-02-18,U1085,S3357,Organic,Google,Canada,Mobile,Contact,1,183,0,Returning
2026-02-18,U1085,S3357,Organic,Google,Canada,Mobile,Checkout,2,271,0,Returning
2026-02-18,U1085,S3357,Organic,Google,Canada,Mobile,Blog,3,149,0,Returning
2026-02-18,U1085,S3357,Organic,Google,Canada,Mobile,Home,4,244,0,Returning
2026-02-18,U1100,S3396,Referral,PartnerSite,USA,Desktop,Contact,1,155,0,Returning
2026-02-18,U1100,S3396,Referral,PartnerSite,USA,Desktop,Home,2,195,0,Returning
2026-02-18,U1100,S3396,Referral,PartnerSite,USA,Desktop,Blog,3,147,0,Returning
2026-02-18,U1161,S3576,Referral,PartnerSite,Canada,Mobile,Home,1,263,0,Returning
2026-02-18,U1161,S3576,Referral,PartnerSite,Canada,Mobile,Pricing,2,281,0,Returning
2026-02-18,U1224,S3773,Organic,Google,India,Mobile,Product,1,70,0,Returning
2026-02-18,U1224,S3773,Organic,Google,India,Mobile,Contact,2,222,0,Returning
2026-02-18,U1251,S3865,Social,Instagram,UK,Desktop,Blog,1,226,0,Returning
2026-02-18,U1251,S3865,Social,Instagram,UK,Desktop,Checkout,2,119,0,Returning
2026-02-18,U1251,S3865,Social,Instagram,UK,Desktop,Contact,3,146,0,Returning
2026-02-18,U1251,S3865,Social,Instagram,UK,Desktop,Home,4,296,0,Returning
2026-02-18,U1257,S3889,Email,Newsletter,Australia,Tablet,Pricing,1,135,0,Returning
2026-02-18,U1270,S3934,Direct,Website,Australia,Desktop,Checkout,1,150,1,Returning
2026-02-18,U1270,S3934,Direct,Website,Australia,Desktop,Pricing,2,155,1,Returning
2026-02-18,U1270,S3934,Direct,Website,Australia,Desktop,Product,3,198,1,Returning
2026-02-18,U1270,S3934,Direct,Website,Australia,Desktop,Home,4,135,1,Returning
2026-02-18,U12,S40,Social,Instagram,UK,Mobile,Checkout,1,178,1,Returning
2026-02-18,U12,S40,Social,Instagram,UK,Mobile,Home,2,96,1,Returning
2026-02-18,U12,S40,Social,Instagram,UK,Mobile,Product,3,294,1,Returning
2026-02-18,U1296,S4012,Organic,Google,USA,Desktop,Home,1,36,0,Returning
2026-02-18,U1296,S4012,Organic,Google,USA,Desktop,Blog,2,293,0,Returning
2026-02-18,U1313,S4068,Referral,PartnerSite,UK,Desktop,Pricing,1,75,0,New
2026-02-18,U1313,S4068,Referral,PartnerSite,UK,Desktop,Contact,2,68,0,New
2026-02-18,U1313,S4068,Referral,PartnerSite,UK,Desktop,Product,3,100,0,New
2026-02-18,U1327,S4116,Email,Newsletter,India,Mobile,Checkout,1,87,0,New
2026-02-18,U1327,S4116,Email,Newsletter,India,Mobile,Home,2,278,0,New
2026-02-18,U126,S412,Social,Instagram,Canada,Mobile,Pricing,1,223,0,Returning
2026-02-18,U126,S412,Social,Instagram,Canada,Mobile,Checkout,2,74,0,Returning
2026-02-18,U126,S412,Social,Instagram,Canada,Mobile,Blog,3,190,0,Returning
2026-02-18,U130,S426,Email,Newsletter,UK,Tablet,Contact,1,143,0,Returning
2026-02-18,U130,S426,Email,Newsletter,UK,Tablet,Blog,2,267,0,Returning
2026-02-18,U130,S426,Email,Newsletter,UK,Tablet,Checkout,3,270,0,Returning
2026-02-18,U1378,S4272,Referral,PartnerSite,India,Mobile,Blog,1,28,0,Returning
2026-02-18,U1378,S4272,Referral,PartnerSite,India,Mobile,Pricing,2,192,0,Returning
2026-02-18,U1378,S4272,Referral,PartnerSite,India,Mobile,Checkout,3,117,0,Returning
2026-02-18,U1378,S4272,Referral,PartnerSite,India,Mobile,Contact,4,61,0,Returning
2026-02-18,U1379,S4277,Direct,Website,USA,Mobile,Checkout,1,246,0,Returning
2026-02-18,U1392,S4314,Direct,Website,UK,Desktop,Blog,1,149,0,Returning
2026-02-18,U1392,S4314,Direct,Website,UK,Desktop,Contact,2,109,0,Returning
2026-02-18,U1392,S4314,Direct,Website,UK,Desktop,Pricing,3,158,0,Returning
2026-02-18,U1392,S4314,Direct,Website,UK,Desktop,Product,4,110,0,Returning
2026-02-18,U1448,S4487,Referral,PartnerSite,UK,Mobile,Pricing,1,254,0,Returning
2026-02-18,U1448,S4487,Referral,PartnerSite,UK,Mobile,Product,2,27,0,Returning
2026-02-18,U1448,S4487,Referral,PartnerSite,UK,Mobile,Blog,3,229,0,Returning
2026-02-18,U1449,S4489,Referral,PartnerSite,UK,Desktop,Contact,1,67,0,Returning
2026-02-18,U1449,S4489,Referral,PartnerSite,UK,Desktop,Pricing,2,68,0,Returning
2026-02-18,U1449,S4489,Referral,PartnerSite,UK,Desktop,Checkout,3,261,0,Returning
2026-02-18,U1475,S4565,Direct,Website,USA,Tablet,Checkout,1,277,1,Returning
2026-02-18,U1475,S4565,Direct,Website,USA,Tablet,Product,2,122,1,Returning
2026-02-18,U1536,S4743,Email,Newsletter,Canada,Mobile,Blog,1,121,0,Returning
2026-02-18,U1564,S4820,Email,Newsletter,USA,Mobile,Home,1,249,0,Returning
2026-02-18,U1564,S4820,Email,Newsletter,USA,Mobile,Checkout,2,297,0,Returning
2026-02-18,U1564,S4820,Email,Newsletter,USA,Mobile,Product,3,32,0,Returning
2026-02-18,U1574,S4847,Direct,Website,Canada,Desktop,Product,1,48,0,Returning
2026-02-18,U1574,S4847,Direct,Website,Canada,Desktop,Blog,2,64,0,Returning
2026-02-18,U1574,S4847,Direct,Website,Canada,Desktop,Contact,3,172,0,Returning
2026-02-18,U1574,S4847,Direct,Website,Canada,Desktop,Home,4,36,0,Returning
2026-02-18,U1594,S4909,Social,Instagram,Australia,Mobile,Contact,1,289,0,Returning
2026-02-18,U1594,S4909,Social,Instagram,Australia,Mobile,Pricing,2,58,0,Returning
2026-02-18,U1622,S4991,Social,Instagram,Canada,Mobile,Home,1,120,0,Returning
2026-02-18,U1622,S4991,Social,Instagram,Canada,Mobile,Product,2,138,0,Returning
2026-02-18,U1622,S4991,Social,Instagram,Canada,Mobile,Pricing,3,105,0,Returning
2026-02-18,U1676,S5150,Direct,Website,Canada,Desktop,Blog,1,93,0,New
2026-02-18,U1717,S5273,Referral,PartnerSite,India,Mobile,Checkout,1,131,1,Returning
2026-02-18,U1717,S5273,Referral,PartnerSite,India,Mobile,Product,2,157,1,Returning
2026-02-18,U1717,S5273,Referral,PartnerSite,India,Mobile,Home,3,20,1,Returning
2026-02-18,U166,S528,Social,Instagram,India,Mobile,Contact,1,42,1,Returning
2026-02-18,U166,S528,Social,Instagram,India,Mobile,Checkout,2,268,1,Returning
2026-02-18,U168,S535,Email,Newsletter,USA,Mobile,Blog,1,259,0,Returning
2026-02-18,U168,S535,Email,Newsletter,USA,Mobile,Contact,2,43,0,Returning
2026-02-18,U1756,S5389,Organic,Google,USA,Mobile,Product,1,29,1,Returning
2026-02-18,U1756,S5389,Organic,Google,USA,Mobile,Checkout,2,105,1,Returning
2026-02-18,U1756,S5389,Organic,Google,USA,Mobile,Blog,3,253,1,Returning
2026-02-18,U1756,S5389,Organic,Google,USA,Mobile,Contact,4,135,1,Returning
2026-02-18,U1793,S5493,Referral,PartnerSite,Canada,Mobile,Home,1,148,0,Returning
2026-02-18,U1793,S5493,Referral,PartnerSite,Canada,Mobile,Blog,2,25,0,Returning
2026-02-18,U1839,S5631,Organic,Google,UK,Mobile,Product,1,62,0,Returning
2026-02-18,U1850,S5658,Referral,PartnerSite,Australia,Mobile,Product,1,283,0,Returning
2026-02-18,U1850,S5658,Referral,PartnerSite,Australia,Mobile,Contact,2,198,0,Returning
2026-02-18,U1850,S5658,Referral,PartnerSite,Australia,Mobile,Home,3,127,0,Returning
2026-02-18,U1852,S5666,Organic,Google,India,Mobile,Blog,1,279,0,Returning
2026-02-18,U1852,S5666,Organic,Google,India,Mobile,Contact,2,168,0,Returning
2026-02-18,U1852,S5666,Organic,Google,India,Mobile,Pricing,3,155,0,Returning
2026-02-18,U1862,S5697,Direct,Website,UK,Mobile,Product,1,102,0,Returning
2026-02-18,U1867,S5712,Organic,Google,USA,Mobile,Checkout,1,173,0,Returning
2026-02-18,U1867,S5712,Organic,Google,USA,Mobile,Contact,2,230,0,Returning
2026-02-18,U1867,S5712,Organic,Google,USA,Mobile,Product,3,46,0,Returning
2026-02-18,U1867,S5712,Organic,Google,USA,Mobile,Blog,4,257,0,Returning
2026-02-18,U1876,S5735,Email,Newsletter,Australia,Mobile,Blog,1,143,0,New
2026-02-18,U1876,S5735,Email,Newsletter,Australia,Mobile,Pricing,2,193,0,New
2026-02-18,U1876,S5735,Email,Newsletter,Australia,Mobile,Product,3,161,0,New
2026-02-18,U185,S583,Referral,PartnerSite,India,Mobile,Pricing,1,55,0,Returning
2026-02-18,U185,S583,Referral,PartnerSite,India,Mobile,Contact,2,165,0,Returning
2026-02-18,U1915,S5842,Referral,PartnerSite,USA,Mobile,Checkout,1,140,1,Returning
2026-02-18,U1951,S5967,Email,Newsletter,India,Desktop,Checkout,1,100,1,Returning
2026-02-18,U1951,S5967,Email,Newsletter,India,Desktop,Home,2,266,1,Returning
2026-02-18,U1958,S5989,Direct,Website,Australia,Mobile,Contact,1,259,0,Returning
2026-02-18,U1958,S5989,Direct,Website,Australia,Mobile,Product,2,296,0,Returning
2026-02-18,U1958,S5989,Direct,Website,Australia,Mobile,Blog,3,242,0,Returning
2026-02-18,U207,S649,Social,Instagram,India,Mobile,Pricing,1,121,0,Returning
2026-02-18,U207,S649,Social,Instagram,India,Mobile,Contact,2,31,0,Returning
2026-02-18,U207,S649,Social,Instagram,India,Mobile,Blog,3,34,0,Returning
2026-02-18,U229,S709,Email,Newsletter,Canada,Tablet,Checkout,1,283,1,Returning
2026-02-18,U229,S709,Email,Newsletter,Canada,Tablet,Contact,2,192,1,Returning
2026-02-18,U243,S753,Referral,PartnerSite,Canada,Tablet,Checkout,1,120,1,Returning
2026-02-18,U243,S753,Referral,PartnerSite,Canada,Tablet,Home,2,300,1,Returning
2026-02-18,U243,S753,Referral,PartnerSite,Canada,Tablet,Blog,3,57,1,Returning
2026-02-18,U251,S777,Social,Instagram,UK,Desktop,Checkout,1,115,1,Returning
2026-02-18,U251,S777,Social,Instagram,UK,Desktop,Blog,2,232,1,Returning
2026-02-18,U251,S777,Social,Instagram,UK,Desktop,Pricing,3,83,1,Returning
2026-02-18,U251,S777,Social,Instagram,UK,Desktop,Product,4,288,1,Returning
2026-02-18,U263,S817,Direct,Website,Canada,Mobile,Checkout,1,151,1,Returning
2026-02-18,U263,S817,Direct,Website,Canada,Mobile,Product,2,145,1,Returning
2026-02-18,U263,S817,Direct,Website,Canada,Mobile,Blog,3,253,1,Returning
2026-02-18,U263,S817,Direct,Website,Canada,Mobile,Home,4,210,1,Returning
2026-02-18,U266,S822,Email,Newsletter,India,Mobile,Pricing,1,106,0,Returning
2026-02-18,U266,S822,Email,Newsletter,India,Mobile,Blog,2,278,0,Returning
2026-02-18,U276,S856,Organic,Google,USA,Desktop,Product,1,255,0,Returning
2026-02-18,U276,S856,Organic,Google,USA,Desktop,Blog,2,33,0,Returning
2026-02-18,U313,S975,Email,Newsletter,UK,Desktop,Contact,1,131,0,Returning
2026-02-18,U313,S975,Email,Newsletter,UK,Desktop,Home,2,81,0,Returning
2026-02-18,U313,S975,Email,Newsletter,UK,Desktop,Product,3,261,0,Returning
2026-02-19,U339,S1073,Referral,PartnerSite,USA,Mobile,Checkout,1,157,1,Returning
2026-02-19,U339,S1073,Referral,PartnerSite,USA,Mobile,Home,2,100,1,Returning
2026-02-19,U339,S1073,Referral,PartnerSite,USA,Mobile,Blog,3,136,1,Returning
2026-02-19,U354,S1117,Email,Newsletter,Canada,Tablet,Blog,1,195,0,Returning
2026-02-19,U356,S1121,Referral,PartnerSite,USA,Mobile,Contact,1,122,0,Returning
2026-02-19,U356,S1121,Referral,PartnerSite,USA,Mobile,Home,2,78,0,Returning
2026-02-19,U356,S1121,Referral,PartnerSite,USA,Mobile,Pricing,3,255,0,Returning
2026-02-19,U364,S1149,Email,Newsletter,Australia,Tablet,Product,1,94,0,Returning
2026-02-19,U364,S1149,Email,Newsletter,Australia,Tablet,Contact,2,200,0,Returning
2026-02-19,U384,S1214,Direct,Website,Australia,Mobile,Home,1,266,0,New
2026-02-19,U384,S1214,Direct,Website,Australia,Mobile,Blog,2,171,0,New
2026-02-19,U387,S1228,Email,Newsletter,Australia,Mobile,Checkout,1,220,0,Returning
2026-02-19,U388,S1232,Email,Newsletter,Australia,Mobile,Checkout,1,88,0,Returning
2026-02-19,U388,S1232,Email,Newsletter,Australia,Mobile,Contact,2,34,0,Returning
2026-02-19,U395,S1247,Referral,PartnerSite,Canada,Desktop,Checkout,1,241,1,Returning
2026-02-19,U395,S1247,Referral,PartnerSite,Canada,Desktop,Product,2,252,1,Returning
2026-02-19,U395,S1247,Referral,PartnerSite,Canada,Desktop,Blog,3,44,1,Returning
2026-02-19,U395,S1247,Referral,PartnerSite,Canada,Desktop,Home,4,230,1,Returning
2026-02-19,U404,S1274,Referral,PartnerSite,Australia,Mobile,Blog,1,87,0,Returning
2026-02-19,U40,S128,Email,Newsletter,Canada,Mobile,Checkout,1,289,1,Returning
2026-02-19,U40,S128,Email,Newsletter,Canada,Mobile,Product,2,89,1,Returning
2026-02-19,U40,S128,Email,Newsletter,Canada,Mobile,Home,3,111,1,Returning
2026-02-19,U409,S1293,Referral,PartnerSite,UK,Mobile,Checkout,1,51,0,Returning
2026-02-19,U409,S1293,Referral,PartnerSite,UK,Mobile,Product,2,92,0,Returning
2026-02-19,U442,S1394,Referral,PartnerSite,India,Mobile,Home,1,190,0,Returning
2026-02-19,U442,S1394,Referral,PartnerSite,India,Mobile,Pricing,2,168,0,Returning
2026-02-19,U443,S1396,Referral,PartnerSite,Canada,Mobile,Contact,1,169,0,New
2026-02-19,U443,S1396,Referral,PartnerSite,Canada,Mobile,Pricing,2,170,0,New
